,total,create,import
104,1845.49267578125,59.6748046875,1204.554443359375
105,1762.743408203125,49.999755859375,1090.846923828125
106,1226.614990234375,34.07373046875,487.136962890625
107,882.905029296875,56.68701171875,426.128662109375
108,868.06298828125,32.880859375,372.093505859375
109,919.706298828125,41.1708984375,376.941650390625
110,1059.24951171875,31.48291015625,392.897705078125
111,1041.7783203125,31.860107421875,415.774169921875
112,819.97998046875,53.172607421875,417.092529296875
113,800.633056640625,59.3916015625,397.90478515625
114,868.68408203125,54.36767578125,395.98388671875
115,924.664306640625,42.73681640625,398.84765625
116,1019.401123046875,44.548828125,437.298828125
117,750.69970703125,38.802490234375,422.26904296875
118,715.32177734375,47.76025390625,406.88134765625
119,747.0654296875,46.078125,390.26318359375
120,931.95166015625,43.17822265625,493.421875
121,858.5859375,69.886474609375,477.461669921875
122,848.003662109375,82.6943359375,394.31689453125
123,829.871826171875,31.9921875,445.408203125
124,884.95947265625,43.70556640625,411.902587890625
125,754.856689453125,55.41064453125,407.509765625
126,983.15380859375,99.90576171875,445.423828125
127,741.443603515625,79.156982421875,400.193603515625
128,733.13525390625,66.6220703125,395.993408203125
129,852.94921875,38.956787109375,429.51318359375
130,886.5830078125,65.800048828125,400.989990234375
131,878.615234375,46.587646484375,411.607421875
132,855.91259765625,71.8740234375,408.8203125
133,738.73828125,39.28759765625,416.534423828125
134,784.141357421875,107.5576171875,376.44189453125
135,807.55712890625,32.716552734375,383.937255859375
136,949.956787109375,75.8125,402.57275390625
137,839.96337890625,55.554931640625,413.676513671875
138,818.35400390625,125.826416015625,409.537109375
139,993.9443359375,93.5361328125,396.9970703125
140,849.356689453125,50.765869140625,403.627197265625
141,997.751220703125,56.33203125,430.150390625
142,1212.566162109375,38.3486328125,414.351318359375
143,900.454833984375,159.4091796875,385.5986328125
144,1043.1279296875,181.21923828125,421.529541015625
145,1058.9560546875,238.696533203125,411.82275390625
146,1071.533203125,142.097412109375,388.461669921875
147,1199.653076171875,128.629638671875,495.8671875
148,938.66552734375,145.62939453125,417.2353515625
149,1089.747802734375,206.5859375,391.214111328125
150,1252.789306640625,63.80615234375,536.39599609375
151,1138.10595703125,93.301513671875,456.537109375
152,1627.22216796875,170.589599609375,531.217529296875
153,808.82177734375,157.353271484375,386.884033203125
154,762.316650390625,91.74072265625,350.79638671875
155,929.566650390625,148.391357421875,353.605224609375
156,1100.95703125,51.916748046875,384.305419921875
157,1305.198974609375,87.01123046875,403.85791015625
158,864.6259765625,201.606689453125,394.79443359375
159,989.73388671875,135.726806640625,465.782958984375
160,1154.784912109375,148.74169921875,442.637451171875
161,1296.49755859375,146.3857421875,479.421630859375
162,1095.16015625,126.378173828125,389.98046875
163,985.931884765625,42.011474609375,395.12744140625
164,1094.696533203125,51.068115234375,353.862060546875
165,835.5009765625,147.697021484375,404.77490234375
166,866.65673828125,199.831787109375,362.8798828125
167,1092.828857421875,163.503173828125,477.714111328125
168,1292.22900390625,167.435302734375,480.1357421875
169,1040.33544921875,81.497314453125,414.437744140625
170,999.98388671875,257.791259765625,444.1728515625
171,1062.985595703125,235.043701171875,399.6787109375
172,1101.729736328125,170.61328125,451.24365234375
173,1024.364990234375,186.254638671875,445.705810546875
174,1082.31787109375,114.990478515625,418.59423828125
175,976.538818359375,91.52587890625,376.282470703125
176,1278.544677734375,175.02197265625,454.78369140625
177,1451.151611328125,139.33447265625,507.661376953125
178,1315.060302734375,124.608642578125,405.8916015625
179,1358.4189453125,111.010498046875,458.635009765625
180,868.297607421875,196.462890625,466.80224609375
181,928.15869140625,209.153076171875,468.720947265625
182,1007.47216796875,84.800048828125,485.656494140625
183,929.43115234375,80.64599609375,431.59814453125
184,1081.23291015625,70.806884765625,512.3916015625
185,835.6630859375,82.3681640625,436.62744140625
186,787.465576171875,68.3125,376.734130859375
187,983.73095703125,38.425537109375,454.47216796875
188,1088.040283203125,49.603515625,396.103271484375
189,1012.20947265625,55.283447265625,477.28564453125
190,865.552001953125,61.640625,453.87939453125
191,708.589599609375,73.63720703125,367.810791015625
192,828.27587890625,69.5146484375,384.2841796875
193,1027.294189453125,51.703369140625,389.975341796875
194,988.378173828125,57.264404296875,411.25927734375
195,798.96875,65.072509765625,448.829345703125
196,910.06005859375,65.921875,421.81640625
197,1301.225830078125,58.1904296875,411.997314453125
198,928.6767578125,65.3232421875,362.413330078125
199,1003.9609375,64.03662109375,453.068115234375
200,844.21826171875,43.38525390625,383.278564453125
201,702.81884765625,553.35986328125,375.930419921875
202,838.275146484375,44.2177734375,443.079833984375
203,716.5478515625,46.10986328125,380.60009765625
204,796.6025390625,39.81494140625,423.892333984375
205,745.908935546875,127.229248046875,435.22021484375
206,742.084228515625,48.9462890625,389.81005859375
207,759.599609375,84.8798828125,401.404052734375
208,935.656005859375,83.403076171875,424.527587890625
209,932.522216796875,48.038330078125,397.29833984375
210,875.56103515625,77.553466796875,443.798095703125
211,812.9140625,43.31396484375,384.4873046875
212,864.75830078125,51.42431640625,430.554443359375
213,877.437744140625,62.126220703125,429.93994140625
214,810.074462890625,44.220703125,425.744140625
215,839.615234375,41.124755859375,408.646484375
216,934.757568359375,46.656494140625,432.956787109375
217,731.941650390625,55.693603515625,406.025634765625
218,914.15380859375,33.12353515625,370.09033203125
219,875.86474609375,31.417724609375,441.837646484375
220,814.396484375,44.579345703125,394.0029296875
221,832.95947265625,89.15283203125,440.6630859375
222,766.501220703125,58.436767578125,391.24462890625
223,1025.13037109375,44.95849609375,412.906005859375
224,1210.7060546875,58.135498046875,435.193603515625
225,674.45751953125,48.296630859375,371.382568359375
226,883.682373046875,44.388671875,465.890869140625
227,874.940185546875,37.7529296875,388.5673828125
228,802.841064453125,47.71337890625,388.55517578125
229,928.42041015625,52.715576171875,452.787353515625
230,857.541015625,136.93310546875,367.877197265625
231,797.607421875,76.68017578125,355.303955078125
232,998.60888671875,51.629638671875,357.020751953125
233,1068.8955078125,45.9111328125,481.8515625
234,1020.40869140625,44.792236328125,499.63818359375
235,904.329345703125,42.8984375,393.731201171875
236,985.966064453125,44.275634765625,436.765625
237,936.239501953125,47.55615234375,402.169677734375
238,878.188720703125,41.136962890625,442.41015625
239,839.654052734375,35.83203125,417.00146484375
240,748.31982421875,53.14013671875,385.673828125
241,678.827880859375,47.733642578125,402.36474609375
242,818.4951171875,45.11181640625,415.54931640625
243,798.596435546875,41.520263671875,379.23828125
244,785.381103515625,51.42724609375,396.68408203125
245,759.94677734375,37.691162109375,422.534912109375
246,784.85009765625,63.40185546875,394.5615234375
247,686.02392578125,41.1904296875,405.802734375
248,730.30322265625,32.481201171875,412.15283203125
249,744.59765625,39.3076171875,403.934326171875
250,696.088623046875,32.984619140625,380.927978515625
251,797.9091796875,36.7861328125,407.664794921875
252,771.223876953125,32.343505859375,373.72021484375
253,657.741455078125,49.4140625,178.1943359375
254,548.985107421875,40.32080078125,2.676513671875
255,495.2197265625,54.7421875,0.841552734375
256,505.472900390625,84.67578125,0.81201171875
257,341.830810546875,67.71484375,1.39306640625
258,392.9853515625,111.862548828125,0.879638671875
259,478.9462890625,92.851806640625,0.289306640625
260,2902.559326171875,40.33447265625,2479.724853515625
261,468.711669921875,121.920166015625,0.302490234375
262,338.03857421875,101.864990234375,11.0556640625
263,390.913818359375,100.31298828125,12.343017578125
264,526.796630859375,70.407470703125,12.502685546875
265,4859.726318359375,37.715087890625,4310.7060546875
266,503.01171875,68.684326171875,16.022216796875
267,438.07177734375,49.3701171875,11.79736328125
268,245.781005859375,66.709228515625,11.074462890625
269,454.02880859375,45.64111328125,16.15185546875
270,351.546875,39.01416015625,45.126708984375
271,451.306884765625,39.928955078125,11.1337890625
272,383.305419921875,35.8466796875,13.760009765625
273,494.2734375,35.691162109375,49.240234375
274,367.0,35.254638671875,54.183349609375
275,394.091796875,66.878173828125,48.13623046875
276,396.098388671875,40.401611328125,53.82861328125
277,325.366943359375,41.2041015625,39.027099609375
278,957.0849609375,35.0185546875,638.445556640625
279,690.025146484375,43.82470703125,281.411865234375
280,673.18896484375,43.24267578125,266.235595703125
281,633.544677734375,37.364501953125,273.21826171875
282,671.744384765625,40.32763671875,259.616455078125
283,610.1962890625,63.48974609375,248.31787109375
284,687.75244140625,63.70361328125,274.73095703125
285,636.638427734375,41.366455078125,243.73828125
286,788.12841796875,34.515625,254.876953125
287,711.74609375,43.3125,279.304443359375
288,669.610595703125,40.249755859375,249.969970703125
289,642.434326171875,38.00390625,261.05859375
290,586.927001953125,49.38427734375,241.879638671875
291,861.96484375,49.78125,291.45654296875
292,915.040771484375,42.0009765625,292.099365234375
293,492.717041015625,59.18701171875,250.75927734375
294,682.236083984375,36.7607421875,270.406494140625
295,731.716796875,33.84619140625,302.76953125
296,640.621337890625,38.6181640625,259.3046875
297,782.188232421875,47.336669921875,288.051025390625
298,774.4462890625,37.031005859375,280.168701171875
299,936.204833984375,29.947509765625,310.780517578125
300,874.929443359375,38.2265625,337.286865234375
301,708.189208984375,41.232666015625,264.0966796875
302,844.552978515625,41.10986328125,298.548095703125
303,536.359130859375,86.5703125,235.765625
304,666.864013671875,42.6787109375,281.187255859375
305,724.979248046875,49.96728515625,276.42724609375
306,604.78857421875,33.443603515625,238.88330078125
307,629.966552734375,35.245361328125,262.164794921875
308,696.028564453125,42.3173828125,271.839599609375
309,717.7294921875,36.639892578125,248.679931640625
310,782.44189453125,33.1494140625,270.356689453125
311,658.29931640625,38.16796875,262.045654296875
312,598.58740234375,34.330322265625,281.578125
313,779.95068359375,49.399169921875,285.861328125
314,639.861572265625,47.087646484375,266.614990234375
315,882.82275390625,45.203857421875,284.55078125
316,652.551513671875,36.756591796875,272.4912109375
317,734.375732421875,31.788818359375,280.2255859375
318,659.0986328125,42.088623046875,270.614013671875
319,660.785400390625,38.396484375,265.257568359375
320,542.5166015625,88.709228515625,260.559814453125
321,625.360595703125,117.486572265625,251.20849609375
322,819.60107421875,35.901611328125,266.113525390625
323,703.73828125,55.0,279.83837890625
324,691.04296875,33.05712890625,263.832763671875
325,677.345947265625,35.433349609375,275.9990234375
326,767.328857421875,41.86572265625,285.06884765625
327,659.01318359375,55.7470703125,275.86279296875
328,691.2275390625,31.182861328125,290.81591796875
329,606.044677734375,51.20263671875,269.41162109375
330,643.669921875,38.22021484375,241.997802734375
331,714.431640625,47.772216796875,254.148193359375
332,692.623779296875,42.737060546875,272.29345703125
333,700.769775390625,42.8349609375,260.231689453125
334,633.640869140625,51.27392578125,273.876953125
335,670.5087890625,52.991455078125,275.148681640625
336,654.693603515625,90.5771484375,268.49609375
337,670.82421875,49.007568359375,299.25927734375
338,712.921875,46.2998046875,235.27490234375
339,612.828857421875,35.3935546875,258.6494140625
340,574.26025390625,62.494140625,274.026611328125
341,736.32958984375,57.160888671875,291.099365234375
342,701.498046875,40.75,271.586669921875
343,652.656005859375,53.1728515625,293.244384765625
344,686.980712890625,42.447265625,302.4052734375
345,651.427001953125,55.11474609375,266.11962890625
346,607.20166015625,45.48779296875,246.32861328125
347,584.10302734375,35.05126953125,241.916259765625
348,733.3857421875,33.954833984375,304.3671875
349,765.541015625,44.827880859375,285.063232421875
350,694.421630859375,32.924072265625,289.64404296875
351,768.8447265625,35.048095703125,252.578857421875
352,710.37841796875,67.259521484375,273.238525390625
353,574.2109375,46.4130859375,249.1064453125
354,792.4638671875,37.294189453125,283.820556640625
355,665.02294921875,30.10498046875,279.90283203125
356,702.1728515625,37.956787109375,279.790771484375
357,700.009521484375,37.713623046875,343.78662109375
358,793.267822265625,38.855224609375,360.457763671875
359,645.021728515625,35.3486328125,274.864501953125
360,714.36669921875,32.5126953125,294.3369140625
361,588.78564453125,40.60595703125,257.140869140625
362,596.794921875,63.884521484375,272.970703125
363,671.891845703125,81.715576171875,275.101318359375
364,693.787353515625,47.578369140625,270.004150390625
365,681.01318359375,33.399658203125,265.62841796875
366,551.834716796875,38.95751953125,259.5380859375
367,610.843017578125,37.5,256.97119140625
368,519.884521484375,100.712646484375,261.50732421875
369,698.5498046875,42.18994140625,274.55908203125
370,678.90380859375,50.427734375,280.041748046875
371,601.7763671875,35.729736328125,235.40576171875
372,715.122802734375,36.68359375,276.638671875
373,780.74951171875,36.164306640625,286.87744140625
374,596.017822265625,38.50732421875,265.535400390625
375,634.573974609375,51.67041015625,266.559814453125
376,777.364013671875,89.9658203125,270.946533203125
377,655.27392578125,41.974609375,275.643798828125
378,680.3603515625,98.915283203125,238.071533203125
379,638.405029296875,39.4580078125,244.9189453125
380,684.974609375,48.046875,274.15966796875
381,632.45751953125,42.677734375,245.028564453125
382,619.389404296875,33.790283203125,286.183837890625
383,603.637939453125,37.35693359375,268.043212890625
384,704.741455078125,47.897216796875,281.8740234375
385,641.5,78.616455078125,245.075927734375
386,746.952392578125,44.71826171875,250.885498046875
387,585.377685546875,41.591796875,236.556396484375
388,600.602783203125,69.423583984375,258.543701171875
389,723.082763671875,49.944091796875,277.171142578125
390,669.52734375,38.115478515625,272.5595703125
391,679.2919921875,34.8408203125,275.410888671875
392,568.4990234375,32.135498046875,254.350341796875
393,635.149169921875,36.928955078125,262.156005859375
394,649.088134765625,37.140869140625,315.977783203125
395,712.78125,128.3642578125,294.77587890625
396,866.216796875,45.371826171875,335.844482421875
397,712.7255859375,46.054931640625,265.437744140625
398,689.35791015625,46.21142578125,279.4638671875
399,877.7724609375,33.77490234375,254.77734375
400,1010.374267578125,32.469970703125,276.60986328125
401,1020.55078125,41.533935546875,271.783203125
402,333.41162109375,35.08203125,14.959228515625
403,378.45751953125,47.14794921875,10.8125
404,651.53564453125,49.029296875,281.3994140625
405,433.87109375,48.78125,15.4384765625
406,498.53173828125,97.29150390625,8.532958984375
407,297.786376953125,102.333984375,9.17041015625
408,392.699951171875,44.468994140625,32.378173828125
409,405.739990234375,44.765380859375,0.15625
410,549.117919921875,67.399658203125,22.770751953125
411,405.19091796875,36.82470703125,0.431396484375
412,437.078125,34.280517578125,19.70703125
413,1767.371826171875,39.521484375,1249.21484375
414,456.37109375,46.877197265625,5.621826171875
415,473.720458984375,34.6005859375,0.447021484375
416,642.19873046875,45.1025390625,74.63232421875
417,668.077392578125,41.55078125,120.353515625
418,562.7900390625,51.07861328125,64.628173828125
419,565.070556640625,46.725341796875,173.4990234375
420,543.140625,31.97607421875,91.611083984375
421,276.56884765625,50.1943359375,1.296142578125
422,541.034423828125,50.182373046875,91.507080078125
423,305.6630859375,58.832275390625,3.0185546875
424,555.360107421875,46.5986328125,182.829833984375
425,956.661376953125,35.785400390625,556.43359375
426,322.60693359375,74.365478515625,2.961181640625
427,337.328857421875,39.14453125,1.89404296875
428,791.762451171875,77.578369140625,224.643310546875
429,475.826416015625,81.491943359375,62.532470703125
430,521.668701171875,37.105712890625,64.26416015625
431,443.369384765625,81.67919921875,84.391845703125
432,547.916015625,41.148681640625,85.401123046875
433,623.7392578125,41.503662109375,77.466796875
434,396.40283203125,53.70556640625,76.98095703125
435,428.148681640625,43.83642578125,40.637451171875
436,435.799560546875,56.94970703125,82.74072265625
437,511.3701171875,38.752197265625,2.6279296875
438,586.76513671875,44.877197265625,3.631591796875
439,513.771728515625,118.2607421875,0.46533203125
440,523.496826171875,126.0048828125,0.10205078125
441,407.622802734375,38.40966796875,0.160400390625
442,844.068115234375,38.57080078125,420.901611328125
443,309.58935546875,39.724853515625,0.157470703125
444,385.12353515625,42.1708984375,0.10498046875
445,333.962646484375,34.834228515625,0.102783203125
446,472.82861328125,42.98828125,130.3828125
447,350.68115234375,41.109130859375,64.777099609375
448,431.697998046875,41.576904296875,94.744140625
449,384.552978515625,39.404541015625,60.048095703125
450,908.306396484375,33.904052734375,497.408203125
451,347.906494140625,37.008056640625,43.025146484375
452,518.859619140625,49.16259765625,46.77587890625
453,479.95263671875,35.0673828125,55.880859375
454,610.3310546875,37.11767578125,49.751953125
455,406.5283203125,36.720703125,38.513427734375
456,443.896728515625,73.177978515625,52.516845703125
457,445.2158203125,34.3486328125,44.48876953125
458,460.34228515625,43.689453125,45.39208984375
459,385.332763671875,37.209228515625,51.815673828125
460,456.39013671875,52.8857421875,50.111083984375
461,442.7001953125,38.746826171875,46.1796875
462,365.302734375,94.901611328125,46.524169921875
463,518.79833984375,127.885498046875,45.9267578125
464,497.488525390625,30.9501953125,46.3408203125
465,442.801025390625,30.641357421875,47.91796875
466,592.05419921875,30.10888671875,38.146728515625
467,493.3095703125,36.59716796875,54.088623046875
468,440.021484375,33.73095703125,37.365966796875
469,403.752685546875,37.076171875,38.26806640625
470,424.976806640625,31.19775390625,37.981689453125
471,460.51318359375,34.924072265625,47.10986328125
472,415.814453125,46.230224609375,51.56689453125
473,534.702392578125,72.184814453125,42.137939453125
474,371.4326171875,28.356689453125,53.282958984375
475,547.256591796875,37.048828125,54.1650390625
476,530.609619140625,77.466796875,50.83447265625
477,403.793701171875,41.110107421875,47.42431640625
478,306.924560546875,68.027099609375,44.370849609375
479,513.44384765625,29.020263671875,50.094970703125
480,556.885498046875,33.46728515625,47.98388671875
481,702.34521484375,56.5986328125,47.831787109375
482,502.635009765625,37.234130859375,43.8662109375
483,421.2900390625,33.230712890625,54.013916015625
484,408.772216796875,31.73193359375,39.329345703125
485,482.438232421875,35.418212890625,60.028076171875
486,571.68310546875,39.7470703125,55.842041015625
487,424.702392578125,33.77490234375,45.68017578125
488,456.590087890625,40.291259765625,51.17236328125
489,437.549560546875,33.265625,47.068359375
490,743.770751953125,35.70556640625,52.2578125
491,705.05810546875,49.452392578125,43.663330078125
492,415.742431640625,33.737548828125,39.58740234375
493,533.967041015625,37.005615234375,53.091064453125
494,437.2412109375,45.08154296875,47.544189453125
495,434.770263671875,36.4091796875,52.914306640625
496,456.695556640625,105.594482421875,57.570068359375
497,466.286865234375,64.50732421875,47.273193359375
498,539.8330078125,30.95458984375,45.586669921875
499,421.386474609375,31.180908203125,19.5673828125
500,500.264892578125,45.865234375,51.973876953125
501,395.142333984375,50.165283203125,11.609619140625
502,410.662353515625,78.273681640625,13.34521484375
503,438.66162109375,40.01318359375,16.334228515625
504,497.221923828125,39.091064453125,13.022216796875
505,517.723388671875,33.792724609375,15.883056640625
506,567.206787109375,44.318359375,14.94091796875
507,303.7529296875,30.527587890625,12.687744140625
508,352.30859375,37.995849609375,16.13525390625
509,363.1279296875,42.931884765625,12.6201171875
510,376.33984375,47.779541015625,12.61767578125
511,325.65283203125,38.228759765625,11.599365234375
512,382.732177734375,57.74609375,14.9794921875
513,534.618896484375,38.00146484375,13.927978515625
514,509.821533203125,42.24267578125,17.349609375
515,620.49609375,40.447265625,117.247802734375
516,804.265869140625,50.453125,346.9248046875
517,333.360107421875,42.090087890625,1.133056640625
518,652.299072265625,50.48779296875,1.35302734375
519,713.54638671875,57.585205078125,295.4921875
520,539.0810546875,48.330810546875,12.1533203125
521,441.5458984375,39.94140625,101.92724609375
522,467.009521484375,43.341796875,14.674072265625
523,394.4013671875,66.341064453125,0.183349609375
524,303.216796875,49.66748046875,0.159423828125
525,365.768798828125,35.508544921875,0.946533203125
526,556.369384765625,42.0595703125,1.31787109375
527,432.61572265625,44.025634765625,1.17529296875
528,364.873046875,69.369384765625,0.807373046875
529,378.932373046875,37.5419921875,1.3486328125
530,300.3974609375,33.414794921875,9.107421875
531,391.207275390625,37.404296875,0.910888671875
532,630.039306640625,32.829345703125,230.0498046875
533,850.43896484375,36.3798828125,410.634033203125
534,918.341064453125,38.1826171875,432.2958984375
535,424.70947265625,44.892822265625,82.265625
536,374.1015625,39.8681640625,76.001220703125
537,287.3779296875,45.0361328125,0.001953125
538,713.473388671875,54.224609375,0.00146484375
539,779.71533203125,72.49853515625,359.79736328125
540,428.860107421875,38.296142578125,51.724853515625
541,450.3876953125,45.494384765625,59.330322265625
542,845.740966796875,124.031005859375,377.34521484375
543,665.973876953125,101.64306640625,317.236083984375
544,591.5849609375,72.315185546875,207.404541015625
545,533.755859375,35.519775390625,140.958740234375
546,549.55810546875,38.16259765625,84.737060546875
547,478.26708984375,77.027099609375,81.49853515625
548,454.298828125,38.109619140625,77.127197265625
549,401.144287109375,34.904052734375,77.986328125
550,460.659912109375,47.5087890625,93.4306640625
551,569.681640625,39.48876953125,73.58251953125
552,606.314697265625,32.107421875,95.20556640625
553,412.126953125,46.10400390625,66.810546875
554,542.35009765625,39.7265625,81.58251953125
555,578.137939453125,36.135498046875,91.37841796875
556,525.490966796875,68.882080078125,73.029052734375
557,483.8408203125,41.028076171875,70.373779296875
558,567.863525390625,118.00927734375,79.77294921875
559,472.218994140625,33.61083984375,67.23828125
560,421.572265625,34.433837890625,84.417236328125
561,418.782958984375,95.8447265625,63.7177734375
562,542.80712890625,35.42919921875,84.33203125
563,645.271240234375,34.875,76.814453125
564,426.0947265625,37.1435546875,87.8671875
565,486.747314453125,61.413818359375,79.516845703125
566,439.5693359375,35.828369140625,81.53173828125
567,412.787841796875,72.736083984375,76.241943359375
568,464.344482421875,97.96044921875,74.119140625
569,351.680908203125,37.6787109375,77.47998046875
570,481.53271484375,32.0634765625,95.001708984375
571,340.76513671875,46.177978515625,64.56640625
572,341.402587890625,41.515380859375,0.18310546875
573,423.809814453125,30.01513671875,84.82177734375
574,493.823486328125,42.19287109375,58.031982421875
575,583.35107421875,41.70263671875,326.38720703125
576,332.4775390625,57.0224609375,39.1640625
577,325.24169921875,32.83447265625,37.585205078125
578,483.93310546875,44.386474609375,9.249267578125
579,617.4619140625,50.01123046875,200.33984375
580,681.781494140625,41.70947265625,244.6845703125
581,631.97412109375,72.418701171875,263.29296875
582,522.511962890625,64.92919921875,94.359619140625
583,422.6103515625,33.20263671875,88.498046875
584,522.09326171875,48.418701171875,200.22216796875
585,447.2080078125,35.74072265625,105.781494140625
586,430.4306640625,55.904296875,8.64306640625
587,488.011962890625,45.191650390625,83.012451171875
588,389.0390625,46.0146484375,47.273193359375
589,360.42626953125,40.87060546875,0.16650390625
590,484.24462890625,49.169677734375,0.11181640625
591,423.74560546875,46.421142578125,0.153076171875
592,273.5693359375,35.21826171875,0.100341796875
593,516.422119140625,44.61181640625,109.90185546875
594,449.95166015625,83.93896484375,59.70849609375
595,767.404541015625,110.0029296875,289.821533203125
596,1357.8544921875,44.477294921875,925.501220703125
597,505.06298828125,35.872802734375,57.71826171875
598,348.881103515625,99.939697265625,2.45458984375
599,396.76806640625,48.586181640625,3.087158203125
600,521.660400390625,61.92919921875,0.18798828125
601,507.589599609375,40.948486328125,87.333984375
602,592.53125,57.427001953125,178.994873046875
603,928.81103515625,37.5927734375,430.565673828125
604,569.900146484375,33.4619140625,184.760498046875
605,577.291748046875,69.867431640625,284.041748046875
606,780.419921875,71.69287109375,287.7958984375
607,339.22900390625,40.463623046875,0.32275390625
608,667.33056640625,42.13427734375,249.08447265625
609,900.8828125,39.50537109375,281.373046875
610,608.502197265625,43.498046875,189.338134765625
611,436.031982421875,53.642578125,98.857421875
612,561.305908203125,30.590087890625,133.156005859375
613,628.32470703125,102.878173828125,128.52783203125
614,545.5830078125,69.495361328125,104.5478515625
